date_heure,id_compteur,nb_passages
2025-01-05 11:00:00,100052600,8
2025-01-05 11:00:00,100052602,0
2025-01-05 11:00:00,100052603,2
2025-01-05 11:00:00,100052605,1
2025-01-05 11:00:00,100052606,2
2025-01-05 11:00:00,100053055,0
2025-01-05 11:00:00,100053059,0
2025-01-05 11:00:00,100053210,0
2025-01-05 11:00:00,100054073,0
2025-01-05 11:00:00,100055268,3
2025-01-05 11:00:00,100056188,10
2025-01-05 11:00:00,300014985,15
2025-01-05 11:00:00,300014986,5
2025-01-05 11:00:00,300014993,2
2025-01-05 11:00:00,300014994,3
2025-01-05 11:00:00,300014995,5
2025-01-05 11:00:00,300014996,7
2025-01-05 11:00:00,300020478,4
2025-01-05 11:00:00,300020679,21
2025-01-05 11:00:00,300020816,17
2025-01-05 11:00:00,300020817,6
2025-01-05 11:00:00,300021685,0
2025-01-05 11:00:00,300028650,2
2025-01-05 12:00:00,100001753,2
2025-01-05 12:00:00,100003032,12
2025-01-05 12:00:00,100003040,2
2025-01-05 12:00:00,100003041,3
2025-01-05 12:00:00,100003042,11
2025-01-05 12:00:00,100004575,0
2025-01-05 12:00:00,100007390,17
2025-01-05 12:00:00,100011747,0
2025-01-05 12:00:00,100011783,5
2025-01-05 12:00:00,100012217,13
2025-01-05 12:00:00,100012218,0
2025-01-05 12:00:00,100017441,8
2025-01-05 12:00:00,100017523,1
2025-01-05 12:00:00,100025474,33
2025-01-05 12:00:00,100035408,4
2025-01-05 12:00:00,100035409,0
2025-01-05 12:00:00,100041114,1
2025-01-05 12:00:00,100047030,1
2025-01-05 12:00:00,100052600,2
2025-01-05 12:00:00,100052602,0
2025-01-05 12:00:00,100052603,1
2025-01-05 12:00:00,100052605,1
2025-01-05 12:00:00,100052606,0
2025-01-05 12:00:00,100053055,0
2025-01-05 12:00:00,100053059,1
2025-01-05 12:00:00,100053210,1
2025-01-05 12:00:00,100054073,1
2025-01-05 12:00:00,100055268,0
2025-01-05 12:00:00,100056188,8
2025-01-05 12:00:00,300014985,15
2025-01-05 12:00:00,300014986,8
2025-01-05 12:00:00,300014993,3
2025-01-05 12:00:00,300014994,5
2025-01-05 12:00:00,300014995,6
2025-01-05 12:00:00,300014996,14
2025-01-05 12:00:00,300020478,2
2025-01-05 12:00:00,300020679,11
2025-01-05 12:00:00,300020816,12
2025-01-05 12:00:00,300020817,4
2025-01-05 12:00:00,300021685,0
2025-01-05 12:00:00,300028650,4
2025-01-05 13:00:00,100001753,1
2025-01-05 13:00:00,100003032,10
2025-01-05 13:00:00,100003040,1
2025-01-05 13:00:00,100003041,4
2025-01-05 13:00:00,100003042,13
2025-01-05 13:00:00,100004575,0
2025-01-05 13:00:00,100007390,22
2025-01-05 13:00:00,100011747,0
2025-01-05 13:00:00,100011783,4
2025-01-05 13:00:00,100012217,9
2025-01-05 13:00:00,100012218,0
2025-01-05 13:00:00,100017441,15
2025-01-05 13:00:00,100017523,2
2025-01-05 13:00:00,100025474,32
2025-01-05 13:00:00,100035408,2
2025-01-05 13:00:00,100035409,0
2025-01-05 13:00:00,100041114,5
2025-01-05 13:00:00,100047030,3
2025-01-05 13:00:00,100052600,7
2025-01-05 13:00:00,100052602,0
2025-01-05 13:00:00,100052603,3
2025-01-05 13:00:00,100052605,1
2025-01-05 13:00:00,100052606,3
2025-01-05 13:00:00,100053055,1
2025-01-05 13:00:00,100053059,1
2025-01-05 13:00:00,100053210,5
2025-01-05 13:00:00,100054073,0
2025-01-05 13:00:00,100055268,7
2025-01-05 13:00:00,100056188,11
2025-01-05 13:00:00,300014985,18
2025-01-05 13:00:00,300014986,10
2025-01-05 13:00:00,300014993,2
2025-01-05 13:00:00,300014994,3
2025-01-05 13:00:00,300014995,16
2025-01-05 13:00:00,300014996,20
2025-01-05 13:00:00,300020478,4
2025-01-05 13:00:00,300020679,26
2025-01-05 13:00:00,300020816,13
2025-01-05 13:00:00,300020817,8
2025-01-05 13:00:00,300021685,0
2025-01-05 13:00:00,300028650,7
2025-01-05 14:00:00,100001753,1
2025-01-05 14:00:00,100003032,12
2025-01-05 14:00:00,100003040,0
2025-01-05 14:00:00,100003041,12
2025-01-05 14:00:00,100003042,11
2025-01-05 14:00:00,100004575,0
2025-01-05 14:00:00,100007390,21
2025-01-05 14:00:00,100011747,3
2025-01-05 14:00:00,100011783,3
2025-01-05 14:00:00,100012217,15
2025-01-05 14:00:00,100012218,0
2025-01-05 14:00:00,100017441,10
2025-01-05 14:00:00,100017523,2
2025-01-05 14:00:00,100025474,23
2025-01-05 14:00:00,100035408,0
2025-01-05 14:00:00,100035409,0
2025-01-05 14:00:00,100041114,3
2025-01-05 14:00:00,100047030,2
2025-01-05 14:00:00,100052600,11
2025-01-05 14:00:00,100052602,0
2025-01-05 14:00:00,100052603,4
2025-01-05 14:00:00,100052605,2
2025-01-05 14:00:00,100052606,0
2025-01-05 14:00:00,100053055,1
2025-01-05 14:00:00,100053059,5
2025-01-05 14:00:00,100053210,5
2025-01-05 14:00:00,100054073,1
2025-01-05 14:00:00,100055268,8
2025-01-05 14:00:00,100056188,13
2025-01-05 14:00:00,300014985,15
2025-01-05 14:00:00,300014986,15
2025-01-05 14:00:00,300014993,5
2025-01-05 14:00:00,300014994,3
2025-01-05 14:00:00,300014995,11
2025-01-05 14:00:00,300014996,17
2025-01-05 14:00:00,300020478,8
2025-01-05 14:00:00,300020679,25
2025-01-05 14:00:00,300020816,13
2025-01-05 14:00:00,300020817,5
2025-01-05 14:00:00,300021685,0
2025-01-05 14:00:00,300028650,3
2025-01-05 15:00:00,100001753,3
2025-01-05 15:00:00,100003032,20
2025-01-05 15:00:00,100003040,0
2025-01-05 15:00:00,100003041,12
2025-01-05 15:00:00,100003042,10
2025-01-05 15:00:00,100004575,0
2025-01-05 15:00:00,100007390,16
2025-01-05 15:00:00,100011747,0
2025-01-05 15:00:00,100011783,4
2025-01-05 15:00:00,100012217,16
2025-01-05 15:00:00,100012218,0
2025-01-05 15:00:00,100017441,11
2025-01-05 15:00:00,100017523,0
2025-01-05 15:00:00,100025474,15
2025-01-05 15:00:00,100035408,3
2025-01-05 15:00:00,100035409,0
2025-01-05 15:00:00,100041114,2
2025-01-05 15:00:00,100047030,4
2025-01-05 15:00:00,100052600,9
2025-01-05 15:00:00,100052602,0
2025-01-05 15:00:00,100052603,2
2025-01-05 15:00:00,100052605,1
2025-01-05 15:00:00,100052606,2
2025-01-05 15:00:00,100053055,1
2025-01-05 15:00:00,100053059,3
2025-01-05 15:00:00,100053210,1
2025-01-05 15:00:00,100054073,4
2025-01-05 15:00:00,100055268,7
2025-01-05 15:00:00,100056188,20
2025-01-05 15:00:00,300014985,12
2025-01-05 15:00:00,300014986,14
2025-01-05 15:00:00,300014993,1
2025-01-05 15:00:00,300014994,5
2025-01-05 15:00:00,300014995,23
2025-01-05 15:00:00,300014996,9
2025-01-05 15:00:00,300020478,5
2025-01-05 15:00:00,300020679,28
2025-01-05 15:00:00,300020816,9
2025-01-05 15:00:00,300020817,3
2025-01-05 15:00:00,300021685,0
2025-01-05 15:00:00,300028650,5
2025-01-05 16:00:00,100001753,1
2025-01-05 16:00:00,100003032,17
2025-01-05 16:00:00,100003040,2
2025-01-05 16:00:00,100003041,7
2025-01-05 16:00:00,100003042,7
2025-01-05 16:00:00,100004575,0
2025-01-05 16:00:00,100007390,16
2025-01-05 16:00:00,100011747,0
2025-01-05 16:00:00,100011783,3
2025-01-05 16:00:00,100012217,10
2025-01-05 16:00:00,100012218,0
2025-01-05 16:00:00,100017441,19
2025-01-05 16:00:00,100017523,2
2025-01-05 16:00:00,100025474,48
2025-01-05 16:00:00,100035408,0
2025-01-05 16:00:00,100035409,0
2025-01-05 16:00:00,100041114,8
2025-01-05 16:00:00,100047030,2
2025-01-05 16:00:00,100052600,6
2025-01-05 16:00:00,100052602,0
2025-01-05 16:00:00,100052603,3
2025-01-05 16:00:00,100052605,1
2025-01-05 16:00:00,100052606,2
2025-01-05 16:00:00,100053055,0
2025-01-05 16:00:00,100053059,4
2025-01-05 16:00:00,100053210,2
2025-01-05 16:00:00,100054073,2
2025-01-05 16:00:00,100055268,4
2025-01-05 16:00:00,100056188,9
2025-01-05 16:00:00,300014985,19
2025-01-05 16:00:00,300014986,14
2025-01-05 16:00:00,300014993,4
2025-01-05 16:00:00,300014994,1
2025-01-05 16:00:00,300014995,22
2025-01-05 16:00:00,300014996,9
2025-01-05 16:00:00,300020478,4
2025-01-05 16:00:00,300020679,29
2025-01-05 16:00:00,300020816,12
2025-01-05 16:00:00,300020817,8
2025-01-05 16:00:00,300021685,0
2025-01-05 16:00:00,300028650,6
2025-01-05 17:00:00,100001753,7
2025-01-05 17:00:00,100003032,18
2025-01-05 17:00:00,100003040,0
2025-01-05 17:00:00,100003041,4
2025-01-05 17:00:00,100003042,3
2025-01-05 17:00:00,100004575,0
2025-01-05 17:00:00,100007390,89
2025-01-05 17:00:00,100011747,2
2025-01-05 17:00:00,100011783,2
2025-01-05 17:00:00,100012217,11
2025-01-05 17:00:00,100012218,0
2025-01-05 17:00:00,100017441,9
2025-01-05 17:00:00,100017523,1
2025-01-05 17:00:00,100025474,111
2025-01-05 17:00:00,100035408,1
2025-01-05 17:00:00,100035409,0
2025-01-05 17:00:00,100041114,2
2025-01-05 17:00:00,100047030,3
2025-01-05 17:00:00,100052600,8
2025-01-05 17:00:00,100052602,0
2025-01-05 17:00:00,100052603,1
2025-01-05 17:00:00,100052605,0
2025-01-05 17:00:00,100052606,1
2025-01-05 17:00:00,100053055,1
2025-01-05 17:00:00,100053059,5
2025-01-05 17:00:00,100053210,0
2025-01-05 17:00:00,100054073,0
2025-01-05 17:00:00,100055268,4
2025-01-05 17:00:00,100056188,15
2025-01-05 17:00:00,300014985,13
2025-01-05 17:00:00,300014986,18
2025-01-05 17:00:00,300014993,3
2025-01-05 17:00:00,300014994,2
2025-01-05 17:00:00,300014995,24
2025-01-05 17:00:00,300014996,12
2025-01-05 17:00:00,300020478,3
2025-01-05 17:00:00,300020679,21
2025-01-05 17:00:00,300020816,6
2025-01-05 17:00:00,300020817,3
2025-01-05 17:00:00,300021685,0
2025-01-05 17:00:00,300028650,4
2025-01-05 18:00:00,100001753,0
2025-01-05 18:00:00,100003032,8
2025-01-05 18:00:00,100003040,0
2025-01-05 18:00:00,100003041,8
2025-01-05 18:00:00,100003042,3
2025-01-05 18:00:00,100004575,0
2025-01-05 18:00:00,100007390,41
2025-01-05 18:00:00,100011747,3
2025-01-05 18:00:00,100011783,2
2025-01-05 18:00:00,100012217,5
2025-01-05 18:00:00,100012218,0
2025-01-05 18:00:00,100017441,9
2025-01-05 18:00:00,100017523,0
2025-01-05 18:00:00,100025474,47
2025-01-05 18:00:00,100035408,2
2025-01-05 18:00:00,100035409,0
2025-01-05 18:00:00,100041114,1
2025-01-05 18:00:00,100047030,2
2025-01-05 18:00:00,100052600,6
2025-01-05 18:00:00,100052602,0
2025-01-05 18:00:00,100052603,1
2025-01-05 18:00:00,100052605,0
2025-01-05 18:00:00,100052606,1
2025-01-05 18:00:00,100053055,1
2025-01-05 18:00:00,100053059,0
2025-01-05 18:00:00,100053210,1
2025-01-05 18:00:00,100054073,0
2025-01-05 18:00:00,100055268,1
2025-01-05 18:00:00,100056188,2
2025-01-05 18:00:00,300014985,11
2025-01-05 18:00:00,300014986,21
2025-01-05 18:00:00,300014993,3
2025-01-05 18:00:00,300014994,1
2025-01-05 18:00:00,300014995,15
2025-01-05 18:00:00,300014996,12
2025-01-05 18:00:00,300020478,0
2025-01-05 18:00:00,300020679,23
2025-01-05 18:00:00,300020816,7
2025-01-05 18:00:00,300020817,9
2025-01-05 18:00:00,300021685,0
2025-01-05 18:00:00,300028650,2
2025-01-05 19:00:00,100001753,1
2025-01-05 19:00:00,100003032,9
2025-01-05 19:00:00,100003040,0
2025-01-05 19:00:00,100003041,8
2025-01-05 19:00:00,100003042,6
2025-01-05 19:00:00,100004575,0
2025-01-05 19:00:00,100007390,51
2025-01-05 19:00:00,100011747,0
2025-01-05 19:00:00,100011783,1
2025-01-05 19:00:00,100012217,9
2025-01-05 19:00:00,100012218,0
2025-01-05 19:00:00,100017441,4
2025-01-05 19:00:00,100017523,0
2025-01-05 19:00:00,100025474,39
2025-01-05 19:00:00,100035408,3
2025-01-05 19:00:00,100035409,0
2025-01-05 19:00:00,100041114,0
2025-01-05 19:00:00,100047030,1
2025-01-05 19:00:00,100052600,2
2025-01-05 19:00:00,100052602,0
2025-01-05 19:00:00,100052603,0
2025-01-05 19:00:00,100052605,0
2025-01-05 19:00:00,100052606,3
2025-01-05 19:00:00,100053055,0
2025-01-05 19:00:00,100053059,2
2025-01-05 19:00:00,100053210,0
2025-01-05 19:00:00,100054073,0
2025-01-05 19:00:00,100055268,1
2025-01-05 19:00:00,100056188,3
2025-01-05 19:00:00,300014985,4
2025-01-05 19:00:00,300014986,9
2025-01-05 19:00:00,300014993,4
2025-01-05 19:00:00,300014994,0
2025-01-05 19:00:00,300014995,7
2025-01-05 19:00:00,300014996,3
2025-01-05 19:00:00,300020478,5
2025-01-05 19:00:00,300020679,10
2025-01-05 19:00:00,300020816,4
2025-01-05 19:00:00,300020817,2
2025-01-05 19:00:00,300021685,0
2025-01-05 19:00:00,300028650,2
2025-01-05 20:00:00,100001753,0
2025-01-05 20:00:00,100003032,5
2025-01-05 20:00:00,100003040,0
2025-01-05 20:00:00,100003041,5
2025-01-05 20:00:00,100003042,2
2025-01-05 20:00:00,100004575,0
2025-01-05 20:00:00,100007390,79
2025-01-05 20:00:00,100011747,0
2025-01-05 20:00:00,100011783,1
2025-01-05 20:00:00,100012217,4
2025-01-05 20:00:00,100012218,0
2025-01-05 20:00:00,100017441,3
2025-01-05 20:00:00,100017523,0
2025-01-05 20:00:00,100025474,51
2025-01-05 20:00:00,100035408,1
2025-01-05 20:00:00,100035409,0
2025-01-05 20:00:00,100041114,0
2025-01-05 20:00:00,100047030,4
2025-01-05 20:00:00,100052600,3
2025-01-05 20:00:00,100052602,0
2025-01-05 20:00:00,100052603,0
2025-01-05 20:00:00,100052605,0
2025-01-05 20:00:00,100052606,3
2025-01-05 20:00:00,100053055,0
2025-01-05 20:00:00,100053059,0
2025-01-05 20:00:00,100053210,1
2025-01-05 20:00:00,100054073,0
2025-01-05 20:00:00,100055268,2
2025-01-05 20:00:00,100056188,0
2025-01-05 20:00:00,300014985,4
2025-01-05 20:00:00,300014986,6
2025-01-05 20:00:00,300014993,1
2025-01-05 20:00:00,300014994,1
2025-01-05 20:00:00,300014995,10
2025-01-05 20:00:00,300014996,6
2025-01-05 20:00:00,300020478,2
2025-01-05 20:00:00,300020679,11
2025-01-05 20:00:00,300020816,3
2025-01-05 20:00:00,300020817,4
2025-01-05 20:00:00,300021685,0
2025-01-05 20:00:00,300028650,2
2025-01-05 21:00:00,100001753,2
2025-01-05 21:00:00,100003032,7
2025-01-05 21:00:00,100003040,0
2025-01-05 21:00:00,100003041,2
2025-01-05 21:00:00,100003042,4
2025-01-05 21:00:00,100004575,0
2025-01-05 21:00:00,100007390,130
2025-01-05 21:00:00,100011747,0
2025-01-05 21:00:00,100011783,0
2025-01-05 21:00:00,100012217,7
2025-01-05 21:00:00,100012218,0
2025-01-05 21:00:00,100017441,7
2025-01-05 21:00:00,100017523,0
2025-01-05 21:00:00,100025474,24
2025-01-05 21:00:00,100035408,2
2025-01-05 21:00:00,100035409,0
2025-01-05 21:00:00,100041114,0
2025-01-05 21:00:00,100047030,0
2025-01-05 21:00:00,100052600,1
2025-01-05 21:00:00,100052602,0
2025-01-05 21:00:00,100052603,0
2025-01-05 21:00:00,100052605,0
2025-01-05 21:00:00,100052606,2
2025-01-05 21:00:00,100053055,0
2025-01-05 21:00:00,100053059,1
2025-01-05 21:00:00,100053210,0
2025-01-05 21:00:00,100054073,0
2025-01-05 21:00:00,100055268,1
2025-01-05 21:00:00,100056188,3
2025-01-05 21:00:00,300014985,2
2025-01-05 21:00:00,300014986,4
2025-01-05 21:00:00,300014993,2
2025-01-05 21:00:00,300014994,3
2025-01-05 21:00:00,300014995,8
2025-01-05 21:00:00,300014996,4
2025-01-05 21:00:00,300020478,2
2025-01-05 21:00:00,300020679,3
2025-01-05 21:00:00,300020816,1
2025-01-05 21:00:00,300020817,3
2025-01-05 21:00:00,300021685,0
2025-01-05 21:00:00,300028650,1
2025-01-05 22:00:00,100001753,2
2025-01-05 22:00:00,100003032,10
2025-01-05 22:00:00,100003040,0
2025-01-05 22:00:00,100003041,2
2025-01-05 22:00:00,100003042,2
2025-01-05 22:00:00,100004575,0
2025-01-05 22:00:00,100007390,133
2025-01-05 22:00:00,100011747,1
2025-01-05 22:00:00,100011783,1
2025-01-05 22:00:00,100012217,1
2025-01-05 22:00:00,100012218,0
2025-01-05 22:00:00,100017441,1
2025-01-05 22:00:00,100017523,0
2025-01-05 22:00:00,100025474,7
2025-01-05 22:00:00,100035408,0
2025-01-05 22:00:00,100035409,0
2025-01-05 22:00:00,100041114,0
2025-01-05 22:00:00,100047030,0
2025-01-05 22:00:00,100052600,3
2025-01-05 22:00:00,100052602,0
2025-01-05 22:00:00,100052603,1
2025-01-05 22:00:00,100052605,1
2025-01-05 22:00:00,100052606,0
2025-01-05 22:00:00,100053055,0
2025-01-05 22:00:00,100053059,0
2025-01-05 22:00:00,100053210,0
2025-01-05 22:00:00,100054073,0
2025-01-05 22:00:00,100055268,2
2025-01-05 22:00:00,100056188,5
2025-01-05 22:00:00,300014985,3
2025-01-05 22:00:00,300014986,5
2025-01-05 22:00:00,300014993,0
2025-01-05 22:00:00,300014994,1
2025-01-05 22:00:00,300014995,1
2025-01-05 22:00:00,300014996,3
2025-01-05 22:00:00,300020478,1
2025-01-05 22:00:00,300020679,5
2025-01-05 22:00:00,300020816,3
2025-01-05 22:00:00,300020817,9
2025-01-05 22:00:00,300021685,0
2025-01-05 22:00:00,300028650,2
2025-01-05 23:00:00,100001753,1
2025-01-05 23:00:00,100003032,4
2025-01-05 23:00:00,100003040,0
2025-01-05 23:00:00,100003041,1
2025-01-05 23:00:00,100003042,0
2025-01-05 23:00:00,100004575,0
2025-01-05 23:00:00,100007390,79
2025-01-05 23:00:00,100011747,1
2025-01-05 23:00:00,100011783,0
2025-01-05 23:00:00,100012217,3
2025-01-05 23:00:00,100012218,0
2025-01-05 23:00:00,100017441,2
2025-01-05 23:00:00,100017523,0
2025-01-05 23:00:00,100025474,1
2025-01-05 23:00:00,100035408,0
2025-01-05 23:00:00,100035409,0
2025-01-05 23:00:00,100041114,0
2025-01-05 23:00:00,100047030,0
2025-01-05 23:00:00,100052600,3
2025-01-05 23:00:00,100052602,0
2025-01-05 23:00:00,100052603,0
2025-01-05 23:00:00,100052605,0
2025-01-05 23:00:00,100052606,0
2025-01-05 23:00:00,100053055,0
2025-01-05 23:00:00,100053059,0
2025-01-05 23:00:00,100053210,0
2025-01-05 23:00:00,100054073,0
2025-01-05 23:00:00,100055268,0
2025-01-05 23:00:00,100056188,3
2025-01-05 23:00:00,300014985,3
2025-01-05 23:00:00,300014986,4
2025-01-05 23:00:00,300014993,0
2025-01-05 23:00:00,300014994,1
2025-01-05 23:00:00,300014995,5
2025-01-05 23:00:00,300014996,1
2025-01-05 23:00:00,300020478,1
2025-01-05 23:00:00,300020679,6
2025-01-05 23:00:00,300020816,1
2025-01-05 23:00:00,300020817,1
2025-01-05 23:00:00,300021685,0
2025-01-05 23:00:00,300028650,0
2025-01-06 00:00:00,100001753,0
2025-01-06 00:00:00,100003032,2
2025-01-06 00:00:00,100003040,0
2025-01-06 00:00:00,100003041,1
2025-01-06 00:00:00,100003042,0
2025-01-06 00:00:00,100004575,0
2025-01-06 00:00:00,100007390,98
2025-01-06 00:00:00,100011747,0
2025-01-06 00:00:00,100011783,1
2025-01-06 00:00:00,100012217,2
2025-01-06 00:00:00,100012218,0
2025-01-06 00:00:00,100017441,1
2025-01-06 00:00:00,100017523,0
2025-01-06 00:00:00,100025474,8
2025-01-06 00:00:00,100035408,3
2025-01-06 00:00:00,100035409,0
2025-01-06 00:00:00,100041114,0
2025-01-06 00:00:00,100047030,0
2025-01-06 00:00:00,100052600,0
2025-01-06 00:00:00,100052602,0
2025-01-06 00:00:00,100052603,0
2025-01-06 00:00:00,100052605,0
2025-01-06 00:00:00,100052606,0
2025-01-06 00:00:00,100053055,1
2025-01-06 00:00:00,100053059,0
2025-01-06 00:00:00,100053210,0
2025-01-06 00:00:00,100054073,0
2025-01-06 00:00:00,100055268,0
2025-01-06 00:00:00,100056188,3
2025-01-06 00:00:00,300014985,1
2025-01-06 00:00:00,300014986,6
2025-01-06 00:00:00,300014993,2
2025-01-06 00:00:00,300014994,0
2025-01-06 00:00:00,300014995,2
2025-01-06 00:00:00,300014996,3
2025-01-06 00:00:00,300020478,1
2025-01-06 00:00:00,300020679,3
2025-01-06 00:00:00,300020816,0
2025-01-06 00:00:00,300020817,2
2025-01-06 00:00:00,300021685,0
2025-01-06 00:00:00,300028650,0
2025-01-06 01:00:00,100001753,0
2025-01-06 01:00:00,100003032,0
2025-01-06 01:00:00,100003040,0
2025-01-06 01:00:00,100003041,0
2025-01-06 01:00:00,100003042,0
2025-01-06 01:00:00,100004575,0
2025-01-06 01:00:00,100007390,79
2025-01-06 01:00:00,100011747,0
2025-01-06 01:00:00,100011783,0
2025-01-06 01:00:00,100012217,1
2025-01-06 01:00:00,100012218,0
2025-01-06 01:00:00,100017441,0
2025-01-06 01:00:00,100017523,0
2025-01-06 01:00:00,100025474,11
2025-01-06 01:00:00,100035408,0
2025-01-06 01:00:00,100035409,0
2025-01-06 01:00:00,100041114,0
2025-01-06 01:00:00,100047030,0
2025-01-06 01:00:00,100052600,0
2025-01-06 01:00:00,100052602,0
2025-01-06 01:00:00,100052603,0
2025-01-06 01:00:00,100052605,0
2025-01-06 01:00:00,100052606,0
2025-01-06 01:00:00,100053055,0
2025-01-06 01:00:00,100053059,0
2025-01-06 01:00:00,100053210,0
2025-01-06 01:00:00,100054073,0
2025-01-06 01:00:00,100055268,0
2025-01-06 01:00:00,100056188,3
2025-01-06 01:00:00,300014985,1
2025-01-06 01:00:00,300014986,1
2025-01-06 01:00:00,300014993,0
2025-01-06 01:00:00,300014994,0
2025-01-06 01:00:00,300014995,1
2025-01-06 01:00:00,300014996,1
2025-01-06 01:00:00,300020478,0
2025-01-06 01:00:00,300020679,0
2025-01-06 01:00:00,300020816,0
2025-01-06 01:00:00,300020817,2
2025-01-06 01:00:00,300021685,0
2025-01-06 01:00:00,300028650,0
2025-01-06 02:00:00,100001753,0
2025-01-06 02:00:00,100003032,1
2025-01-06 02:00:00,100003040,0
2025-01-06 02:00:00,100003041,0
2025-01-06 02:00:00,100003042,0
2025-01-06 02:00:00,100004575,0
2025-01-06 02:00:00,100007390,67
2025-01-06 02:00:00,100011747,1
2025-01-06 02:00:00,100011783,0
2025-01-06 02:00:00,100012217,1
2025-01-06 02:00:00,100012218,0
2025-01-06 02:00:00,100017441,0
2025-01-06 02:00:00,100017523,0
2025-01-06 02:00:00,100025474,23
2025-01-06 02:00:00,100035408,1
2025-01-06 02:00:00,100035409,0
2025-01-06 02:00:00,100041114,0
2025-01-06 02:00:00,100047030,1
2025-01-06 02:00:00,100052600,0
2025-01-06 02:00:00,100052602,0
2025-01-06 02:00:00,100052603,0
2025-01-06 02:00:00,100052605,0
2025-01-06 02:00:00,100052606,0
2025-01-06 02:00:00,100053055,0
2025-01-06 02:00:00,100053059,0
2025-01-06 02:00:00,100053210,0
2025-01-06 02:00:00,100054073,0
2025-01-06 02:00:00,100055268,1
2025-01-06 02:00:00,100056188,0
2025-01-06 02:00:00,300014985,0
2025-01-06 02:00:00,300014986,1
2025-01-06 02:00:00,300014993,0
2025-01-06 02:00:00,300014994,0
2025-01-06 02:00:00,300014995,1
2025-01-06 02:00:00,300014996,2
2025-01-06 02:00:00,300020478,0
2025-01-06 02:00:00,300020679,0
2025-01-06 02:00:00,300020816,0
2025-01-06 02:00:00,300020817,2
2025-01-06 02:00:00,300021685,0
2025-01-06 02:00:00,300028650,0
2025-01-06 03:00:00,100001753,0
2025-01-06 03:00:00,100003032,0
2025-01-06 03:00:00,100003040,0
2025-01-06 03:00:00,100003041,0
2025-01-06 03:00:00,100003042,0
2025-01-06 03:00:00,100004575,0
2025-01-06 03:00:00,100007390,180
2025-01-06 03:00:00,100011747,0
2025-01-06 03:00:00,100011783,0
2025-01-06 03:00:00,100012217,2
2025-01-06 03:00:00,100012218,0
2025-01-06 03:00:00,100017441,0
2025-01-06 03:00:00,100017523,0
2025-01-06 03:00:00,100025474,11
2025-01-06 03:00:00,100035408,0
2025-01-06 03:00:00,100035409,0
2025-01-06 03:00:00,100041114,0
2025-01-06 03:00:00,100047030,0
2025-01-06 03:00:00,100052600,1
2025-01-06 03:00:00,100052602,0
2025-01-06 03:00:00,100052603,0
2025-01-06 03:00:00,100052605,0
2025-01-06 03:00:00,100052606,0
2025-01-06 03:00:00,100053055,0
2025-01-06 03:00:00,100053059,0
2025-01-06 03:00:00,100053210,0
2025-01-06 03:00:00,100054073,0
2025-01-06 03:00:00,100055268,0
2025-01-06 03:00:00,100056188,0
2025-01-06 03:00:00,300014985,0
2025-01-06 03:00:00,300014986,2
2025-01-06 03:00:00,300014993,0
2025-01-06 03:00:00,300014994,0
2025-01-06 03:00:00,300014995,1
2025-01-06 03:00:00,300014996,0
2025-01-06 03:00:00,300020478,0
2025-01-06 03:00:00,300020679,0
2025-01-06 03:00:00,300020816,0
2025-01-06 03:00:00,300020817,0
2025-01-06 03:00:00,300021685,0
2025-01-06 03:00:00,300028650,1
2025-01-06 04:00:00,100001753,1
2025-01-06 04:00:00,100003032,1
2025-01-06 04:00:00,100003040,0
2025-01-06 04:00:00,100003041,0
2025-01-06 04:00:00,100003042,1
2025-01-06 04:00:00,100004575,0
2025-01-06 04:00:00,100007390,167
2025-01-06 04:00:00,100011747,0
2025-01-06 04:00:00,100011783,0
2025-01-06 04:00:00,100012217,0
2025-01-06 04:00:00,100012218,0
2025-01-06 04:00:00,100017441,2
2025-01-06 04:00:00,100017523,0
2025-01-06 04:00:00,100025474,1
2025-01-06 04:00:00,100035408,2
2025-01-06 04:00:00,100035409,0
2025-01-06 04:00:00,100041114,0
2025-01-06 04:00:00,100047030,2
2025-01-06 04:00:00,100052600,0
2025-01-06 04:00:00,100052602,0
2025-01-06 04:00:00,100052603,0
2025-01-06 04:00:00,100052605,1
2025-01-06 04:00:00,100052606,0
2025-01-06 04:00:00,100053055,0
2025-01-06 04:00:00,100053059,0
2025-01-06 04:00:00,100053210,0
2025-01-06 04:00:00,100054073,0
2025-01-06 04:00:00,100055268,0
2025-01-06 04:00:00,100056188,1
2025-01-06 04:00:00,300014985,2
2025-01-06 04:00:00,300014986,1
2025-01-06 04:00:00,300014993,0
2025-01-06 04:00:00,300014994,1
2025-01-06 04:00:00,300014995,0
2025-01-06 04:00:00,300014996,1
2025-01-06 04:00:00,300020478,0
2025-01-06 04:00:00,300020679,0
2025-01-06 04:00:00,300020816,2
2025-01-06 04:00:00,300020817,0
2025-01-06 04:00:00,300021685,0
2025-01-06 04:00:00,300028650,0
2025-01-06 05:00:00,100001753,0
2025-01-06 05:00:00,100003032,3
2025-01-06 05:00:00,100003040,1
2025-01-06 05:00:00,100003041,1
2025-01-06 05:00:00,100003042,0
2025-01-06 05:00:00,100004575,0
2025-01-06 05:00:00,100007390,159
2025-01-06 05:00:00,100011747,0
2025-01-06 05:00:00,100011783,0
2025-01-06 05:00:00,100012217,1
2025-01-06 05:00:00,100012218,0
2025-01-06 05:00:00,100017441,3
2025-01-06 05:00:00,100017523,0
2025-01-06 05:00:00,100025474,2
2025-01-06 05:00:00,100035408,0
